,IP,time
1009,209.85.238.1,3737100
1010,66.249.73.13,3737102
1011,180.76.5.194,3737153
1012,94.23.164.13,3737102
1013,94.23.164.13,3737103
1014,178.216.54.1,3737100
1015,108.77.164.9,3737105
1016,178.216.54.1,3737100
1017,209.85.238.1,3737100
1018,84.137.208.4,3737104
1019,84.137.208.4,3737104
1020,84.137.208.4,3737101
1021,84.137.208.4,3737103
1022,84.137.208.4,3737100
1023,178.255.215.,3737100
1024,178.255.215.,3737100
1025,68.180.224.2,3737100
1026,46.105.14.53,3737147
1027,66.249.73.13,3737104
1028,84.137.208.4,3740701
1029,84.137.208.4,3740702
1030,84.137.208.4,3740703
1031,84.137.208.4,3740703
1032,88.196.179.7,3740701
1033,85.11.191.10,3740702
1034,100.43.83.13,3740702
1035,66.249.73.13,3740705
1036,62.161.94.37,3740719
1037,66.249.73.13,3740702
1038,46.105.14.53,3740748
1039,67.220.144.1,3740700
1040,67.220.144.1,3740700
1041,98.248.53.16,3740702
1042,98.248.53.16,3740702
1043,98.248.53.16,3740702
1044,98.248.53.16,3740703
1045,98.248.53.16,3740703
1046,93.152.153.3,3740701
1047,93.152.153.3,3740704
1048,93.152.153.3,3740704
1049,93.152.153.3,3740703
1050,93.152.153.3,3740705
1051,146.1.1.2 -,1580741
1052,146.1.1.2 -,1580731
1053,54.196.174.1,3740700
1054,50.16.19.13,3740704
1055,208.93.0.48,3740740
1056,208.91.156.1,3740700
1057,146.1.1.2 -,1580745
1058,146.1.1.2 -,1580708
1059,146.1.1.2 -,1580721
1060,146.1.1.2 -,1580739
1061,88.196.179.7,3740701
1062,68.174.223.1,3740705
1063,68.174.223.1,3740703
1064,68.174.223.1,3740700
1065,68.174.223.1,3740703
1066,68.174.223.1,3740703
1067,68.174.223.1,3740702
1068,54.226.35.19,3740755
1069,74.125.176.1,3740700
1070,66.249.73.13,3740701
1071,46.105.14.53,3740734
1072,64.128.17.78,3740720
1073,146.1.1.2 -,1580756
1074,100.43.83.13,3740705
1075,180.76.6.65,3740720
1076,98.216.194.1,3740700
1077,54.211.215.1,3740700
1078,99.151.9.144,3740743
1079,65.19.138.33,3740744
1080,66.249.73.13,3740703
1081,198.228.201.,3740700
1082,198.228.201.,3740700
1083,198.228.201.,3740700
1084,198.228.201.,3740700
1085,198.228.201.,3740700
1086,46.105.14.53,3740709
1087,176.58.196.3,3740702
1088,90.1.43.248,3740745
1089,90.1.43.248,3740725
1090,79.114.20.37,3740736
1091,79.114.20.37,3740728
1092,90.1.43.248,3740704
1093,90.1.43.248,3740705
1094,66.249.73.13,3740705
1095,77.175.189.2,3740700
1096,77.175.189.2,3740700
1097,77.175.189.2,3740700
1098,77.175.189.2,3740700
1099,77.175.189.2,3740700
1100,77.175.189.2,3740700
1101,66.249.73.13,3740701
1102,75.97.9.59 -,3740721
1103,66.249.73.13,3740702
1104,75.97.9.59 -,3740712
1105,68.180.224.2,3740700
1106,217.140.110.,3740700
1107,217.140.110.,3740700
1108,217.140.110.,3740700
1109,217.140.110.,3740700
1110,217.140.110.,3740700
1111,217.140.110.,3740700
1112,209.85.238.1,3740700
1113,46.105.14.53,3740728
1114,188.236.57.2,3740700
1115,97.74.24.112,3740749
1116,82.181.39.21,3740703
1117,50.16.19.13,3740752
1118,66.249.73.13,3740700
1119,198.46.149.1,3740700
1120,198.46.149.1,3740700
1121,37.194.3.12,3740729
1122,37.194.3.12,3740711
1123,37.194.3.12,3740714
1124,37.194.3.12,3740703
1125,37.194.3.12,3740704
1126,46.105.14.53,3740718
1127,174.23.200.1,3740700
1128,174.23.200.1,3740700
1129,174.23.200.1,3740700
1130,174.23.200.1,3740700
1131,174.23.200.1,3740700
1132,174.23.200.1,3740700
1133,74.125.19.81,3740729
1134,205.159.86.1,3740700
1135,94.23.164.13,3740704
1136,94.23.164.13,3740702
1137,81.198.20.11,3740756
1138,81.198.20.11,3740704
1139,208.115.111.,3740700
1140,208.115.111.,3740700
1141,67.170.98.63,3740712
1142,99.237.56.11,3740704
1143,99.237.56.11,3740705
1144,66.249.73.13,3740704
1145,66.249.73.13,3740704
1146,67.170.98.63,3740730
1147,67.170.98.63,3740724
1148,46.105.14.53,3740731
1149,66.249.73.13,3744303
1150,72.174.22.17,3744305
1151,72.174.22.17,3744303
1152,72.174.22.17,3744304
1153,72.174.22.17,3744301
1154,72.174.22.17,3744303
1155,72.174.22.17,3744305
1156,27.159.203.2,3744300
1157,27.159.203.2,3744300
1158,199.30.20.6,3744357
1159,199.30.20.6,3744353
1160,66.249.73.13,3744303
1161,66.249.73.13,3744305
1162,106.79.29.14,3744303
1163,106.79.29.14,3744305
1164,106.79.29.14,3744300
1165,106.79.29.14,3744304
1166,106.79.29.14,3744300
1167,106.79.29.14,3744300
1168,195.188.180.,3744303
1169,50.131.51.21,3744301
1170,50.131.51.21,3744301
1171,50.131.51.21,3744302
1172,50.131.51.21,3744301
1173,50.131.51.21,3744305
1174,46.105.14.53,3744349
1175,157.55.32.10,3744300
1176,66.249.73.13,3744305
1177,80.237.234.1,3744300
1178,208.91.156.1,3744304
1179,202.101.244.,3744300
1180,202.101.244.,3744300
1181,50.103.242.6,3744300
1182,50.103.242.6,3744305
1183,50.103.242.6,3744305
1184,50.103.242.6,3744303
1185,50.103.242.6,3744300
1186,50.103.242.6,3744302
1187,50.16.19.13,3744301
1188,178.24.154.1,3744303
1189,46.109.147.1,3744300
1190,46.109.147.1,3744300
1191,88.112.19.25,3744304
1192,46.105.14.53,3744311
1193,187.45.193.1,3744300
1194,207.241.237.,3744300
1195,220.181.108.,3744300
1196,74.125.176.1,3744300
1197,107.170.40.2,3744300
1198,106.66.30.77,3744336
1199,123.125.71.7,3744302
1200,69.160.56.23,3744304
1201,69.160.56.23,3744301
1202,68.151.4.139,3744316
1203,68.151.4.139,3744330
1204,68.151.4.139,3744355
1205,68.151.4.139,3744319
1206,68.151.4.139,3744335
1207,68.151.4.139,3744310
1208,5.255.75.89,3744332
1209,5.255.75.89,3744318
1210,207.241.237.,3744300
1211,201.76.90.77,3744310
1212,201.76.90.77,3744314
1213,201.76.90.77,3744323
1214,201.76.90.77,3744341
1215,201.76.90.77,3744327
1216,201.76.90.77,3744359
1217,223.72.228.1,3744300
1218,46.105.14.53,3744342
1219,152.16.50.19,3744304
1220,67.61.65.249,3744347
1221,209.85.238.1,3744300
1222,83.161.149.6,3744305
1223,83.161.149.6,3744305
1224,188.122.8.79,3744359
1225,188.122.8.79,3744319
1226,188.122.8.79,3744311
1227,188.122.8.79,3744338
1228,188.122.8.79,3744358
1229,98.115.54.22,3744301
1230,67.61.65.249,3744308
1231,67.61.65.249,3744326
1232,67.61.65.249,3744320
1233,67.61.65.249,3744324
1234,67.61.65.249,3744307
1235,67.61.65.249,3744347
1236,67.61.65.249,3744309
1237,67.61.65.249,3744340
1238,67.61.65.249,3744355
1239,67.61.65.249,3744343
1240,67.61.65.249,3744338
1241,67.61.65.249,3744301
1242,67.61.65.249,3744352
1243,67.61.65.249,3744349
1244,67.61.65.249,3744303
1245,67.61.65.249,3744317
1246,67.61.65.249,3744347
1247,67.61.65.249,3744348
1248,67.61.65.249,3744349
1249,67.61.65.249,3744301
1250,67.61.65.249,3744334
1251,67.61.65.249,3744308
1252,67.61.65.249,3744348
1253,67.61.65.249,3744305
1254,67.61.65.249,3744333
1255,67.61.65.249,3744350
1256,67.61.65.249,3744330
1257,67.61.65.249,3744300
1258,67.61.65.249,3744304
1259,67.61.65.249,3744346
1260,67.61.65.249,3744355
1261,67.61.65.249,3744341
1262,67.61.65.249,3744330
1263,67.61.65.249,3744325
1264,67.61.65.249,3744346
1265,67.61.65.249,3744339
1266,67.61.65.249,3744348
1267,94.7.215.43,3744305
1268,93.203.255.5,3744301
1269,93.203.255.5,3744302
1270,99.252.100.8,3744302
1271,99.252.100.8,3744300
1272,99.252.100.8,3744302
1273,99.252.100.8,3744304
1274,99.252.100.8,3744305
1275,99.252.100.8,3744302
1276,99.252.100.8,3744300
1277,99.252.100.8,3744302
1278,99.252.100.8,3747902
1279,64.134.102.2,3747900
1280,64.134.102.2,3747900
1281,64.134.102.2,3747900
1282,64.134.102.2,3747900
1283,64.134.102.2,3747900
1284,64.134.102.2,3747900
1285,46.105.14.53,3747927
1286,108.174.55.2,3747900
1287,207.241.237.,3747900
1288,77.125.123.1,3747900
1289,95.37.5.175,3747940
1290,50.16.19.13,3747955
1291,46.105.14.53,3747959
1292,88.198.255.2,3747900
1293,88.198.255.2,3747900
1294,65.19.138.33,3747937
1295,94.7.215.43,3747908
1296,194.103.63.1,3747900
1297,49.204.238.2,3747900
1298,49.204.238.2,3747900
1299,49.204.238.2,3747900
1300,49.204.238.2,3747900
1301,49.204.238.2,3747900
1302,49.204.238.2,3747900
1303,49.204.238.2,3747900
1304,80.237.234.1,3747900
1305,46.105.14.53,3747910
1306,209.85.238.1,3747900
1307,74.125.176.1,3747900
1308,182.118.20.2,3747900
1309,100.43.83.13,3747905
1310,66.249.73.18,3747900
1311,208.115.111.,3747900
1312,99.252.100.8,3747901
1313,99.252.100.8,3747904
1314,99.252.100.8,3747903
1315,99.252.100.8,3747900
1316,99.252.100.8,3747903
1317,99.252.100.8,3747902
1318,99.252.100.8,3747900
1319,99.252.100.8,3747903
1320,99.252.100.8,3747901
1321,99.252.100.8,3747900
1322,99.252.100.8,3747902
1323,99.252.100.8,3747902
1324,99.252.100.8,3747903
1325,99.252.100.8,3747902
1326,99.252.100.8,3747902
1327,99.252.100.8,3747900
1328,99.252.100.8,3747901
1329,46.105.14.53,3747946
1330,199.47.180.6,3747957
1331,64.237.35.24,3747902
1332,199.47.180.6,3747939
1333,100.43.83.13,3747903
1334,86.96.42.185,3747951
1335,94.7.215.43,3747921
1336,208.91.156.1,3747905
1337,111.93.41.20,3747904
1338,199.16.156.1,3747900
1339,199.16.156.1,3747900
1340,198.46.149.1,3747900
1341,198.46.149.1,3747900
1342,66.249.73.13,3747901
1343,151.225.221.,3747900
1344,151.225.221.,3747900
1345,151.225.221.,3747900
1346,151.225.221.,3747900
1347,151.225.221.,3747900
1348,151.225.221.,3747900
1349,151.225.221.,3747900
1350,49.204.238.2,3747900
1351,46.105.14.53,3747907
1352,50.16.19.13,3747927
1353,84.46.60.57,3747914
1354,84.46.60.57,3747911
1355,84.46.60.57,3747914
1356,84.46.60.57,3747947
1357,84.46.60.57,3747913
1358,84.46.60.57,3747941
1359,66.249.73.13,3747903
1360,49.204.238.2,3747900
1361,49.204.238.2,3747900
1362,207.241.237.,3747900
1363,207.241.237.,3747900
1364,207.241.237.,3747900
1365,207.241.237.,3747900
1366,216.14.102.1,3747901
1367,46.105.14.53,3747911
1368,87.182.248.2,3747900
1369,87.182.248.2,3747900
1370,87.182.248.2,3747900
1371,87.182.248.2,3747900
1372,87.182.248.2,3747900
1373,87.182.248.2,3747900
1374,207.241.237.,3747900
1375,74.125.19.83,3747921
1376,66.249.73.13,3747904
1377,207.241.237.,3747900
1378,216.14.102.1,3747902
1379,94.7.215.43,3747925
1380,71.207.215.1,3747900
1381,71.207.215.1,3747900
1382,71.207.215.1,3747900
1383,71.207.215.1,3747900
1384,71.207.215.1,3747900
1385,71.207.215.1,3747900
1386,66.249.73.13,3747905
1387,213.112.247.,3747900
1388,49.204.238.2,3747900
1389,49.204.238.2,3747900
1390,49.204.238.2,3747900
1391,49.204.238.2,3747900
1392,66.249.73.13,3747905
1393,46.105.14.53,3747928
1394,66.249.73.13,3747903
1395,68.65.254.14,3747902
1396,108.231.135.,3747900
1397,108.231.135.,3747900
1398,108.231.135.,3747900
1399,108.231.135.,3747900
1400,108.231.135.,3747900
1401,68.65.254.14,3751501
1402,95.91.242.50,3751551
1403,95.91.242.50,3751502
1404,198.143.144.,3751500
1405,198.143.145.,3751500
1406,107.170.40.1,3751500
1407,209.85.238.1,3751500
1408,46.105.14.53,3751529
1409,66.249.73.13,3751505
1410,77.125.123.1,3751500
1411,99.33.244.41,3751504
1412,99.33.244.41,3751509
1413,99.33.244.41,3751555
1414,99.33.244.41,3751528
1415,209.85.238.1,3751500
1416,99.33.244.41,3751527
1417,99.33.244.41,3751559
1418,177.37.188.2,3751500
1419,94.7.215.43,3751517
1420,99.33.244.41,3751544
1421,99.33.244.41,3751555
1422,50.16.19.13,3751544
1423,66.249.81.91,3751536
1424,80.28.130.10,3751502
1425,80.28.130.10,3751503
1426,80.28.130.10,3751503
1427,80.28.130.10,3751500
1428,80.28.130.10,3751500
1429,80.28.130.10,3751504
1430,66.249.73.13,3751501
1431,46.105.14.53,3751519
1432,23.21.22.111,3751538
1433,66.249.73.13,3751505
1434,66.249.73.13,3751501
1435,174.26.232.1,3751500
1436,207.241.237.,3751500
1437,76.103.82.13,3751540
1438,76.103.82.13,3751517
1439,76.103.82.13,3751546
1440,76.103.82.13,3751521
1441,76.103.82.13,3751524
1442,76.103.82.13,3751520
1443,180.245.66.1,3751500
1444,180.245.66.1,3751500
1445,66.249.73.13,3751502
1446,66.249.73.13,3751502
1447,100.43.83.13,3751500
1448,74.125.19.82,3751504
1449,180.76.5.17,3751547
1450,193.238.231.,3751500
1451,193.238.231.,3751500
1452,207.241.237.,3751500
1453,66.249.73.13,3751504
1454,66.249.73.13,3751501
1455,192.187.119.,3751500
1456,192.187.119.,3751500
1457,81.154.31.18,3751503
1458,81.154.31.18,3751500
1459,81.154.31.18,3751503
1460,81.154.31.18,3751502
1461,81.154.31.18,3751503
1462,46.105.14.53,3751544
1463,192.227.137.,3751500
1464,192.227.137.,3751500
1465,66.249.73.13,3751502
1466,24.8.92.137,3751544
1467,201.74.200.8,3751500
1468,208.91.156.1,3751500
1469,94.7.215.43,3751558
1470,207.241.237.,3751500
1471,66.211.105.1,3751500
1472,66.211.105.1,3751500
1473,66.211.105.1,3751500
1474,66.211.105.1,3751500
1475,66.211.105.1,3751500
1476,66.211.105.1,3751500
1477,66.249.73.13,3751503
1478,66.249.73.13,3751504
1479,68.97.23.170,3751526
1480,66.249.73.13,3751500
1481,46.105.14.53,3751507
1482,78.193.126.4,3751534
1483,78.193.126.4,3751511
1484,78.193.126.4,3751549
1485,78.193.126.4,3751536
1486,78.193.126.4,3751511
1487,78.193.126.4,3751548
1488,78.193.126.4,3751557
1489,155.63.71.11,3751558
1490,155.63.71.11,3751534
1491,155.63.71.11,3751559
1492,155.63.71.11,3751540
1493,155.63.71.11,3751518
1494,155.63.71.11,3751503
1495,50.16.19.13,3751523
1496,66.249.73.13,3751505
1497,207.241.237.,3751500
1498,46.105.14.53,3751513
1499,70.127.254.1,3751500
1500,70.127.254.1,3751500
1501,70.127.254.1,3751500
1502,70.127.254.1,3751500
1503,70.127.254.1,3751500
1504,70.127.254.1,3751500
1505,207.241.237.,3751500
1506,64.80.110.74,3751534
1507,64.80.110.74,3751559
1508,64.80.110.74,3751520
1509,64.80.110.74,3751535
1510,64.80.110.74,3751513
1511,64.80.110.74,3751503
1512,94.7.215.43,3751550
1513,66.249.73.13,3751501
1514,50.139.66.10,3751501
1515,50.139.66.10,3751501
1516,50.139.66.10,3751502
1517,50.139.66.10,3751500
1518,50.139.66.10,3751503
1519,50.139.66.10,3755102
1520,50.139.66.10,3755103
1521,50.139.66.10,3755103
1522,50.139.66.10,3755100
1523,50.139.66.10,3755100
1524,50.139.66.10,3755103
1525,50.139.66.10,3755105
1526,50.139.66.10,3755101
1527,50.139.66.10,3755103
1528,50.139.66.10,3755104
1529,50.139.66.10,3755101
1530,50.139.66.10,3755102
1531,50.139.66.10,3755104
1532,50.139.66.10,3755102
1533,50.139.66.10,3755104
1534,50.139.66.10,3755101
1535,50.139.66.10,3755104
1536,50.139.66.10,3755102
1537,50.139.66.10,3755101
1538,50.139.66.10,3755105
1539,50.139.66.10,3755103
1540,50.139.66.10,3755104
1541,50.139.66.10,3755105
1542,50.139.66.10,3755103
1543,50.139.66.10,3755101
1544,50.139.66.10,3755105
1545,50.139.66.10,3755100
1546,50.139.66.10,3755103
1547,50.139.66.10,3755102
1548,50.139.66.10,3755103
1549,50.139.66.10,3755103
1550,50.139.66.10,3755100
1551,50.139.66.10,3755105
1552,50.139.66.10,3755105
1553,50.139.66.10,3755103
1554,50.139.66.10,3755103
1555,46.5.254.123,3755145
1556,46.5.254.123,3755147
1557,46.5.254.123,3755117
1558,46.5.254.123,3755121
1559,46.5.254.123,3755108
1560,46.5.254.123,3755112
1561,50.139.66.10,3755103
1562,50.139.66.10,3755103
1563,50.139.66.10,3755100
1564,50.139.66.10,3755104
1565,50.139.66.10,3755103
1566,50.139.66.10,3755102
1567,50.139.66.10,3755101
1568,207.241.237.,3755100
1569,50.139.66.10,3755100
1570,50.139.66.10,3755104
1571,209.85.238.1,3755100
1572,79.191.201.1,3755100
1573,79.191.201.1,3755100
1574,79.191.201.1,3755100
1575,79.191.201.1,3755100
1576,79.191.201.1,3755100
1577,79.191.201.1,3755100
1578,88.196.179.7,3755104
1579,74.125.176.1,3755100
1580,66.249.73.13,3755101
1581,46.105.14.53,3755133
1582,50.152.223.3,3755103
1583,184.60.23.12,3755105
1584,184.60.23.12,3755103
1585,184.60.23.12,3755100
1586,184.60.23.12,3755101
1587,184.60.23.12,3755100
1588,184.60.23.12,3755100
1589,207.241.237.,3755100
1590,180.76.6.142,3755120
1591,180.76.5.20,3755101
1592,50.139.66.10,3755105
1593,84.58.19.108,3755127
1594,84.58.19.108,3755128
1595,50.139.66.10,3755102
1596,2.137.32.153,3755101
1597,2.137.32.153,3755119
1598,2.137.32.153,3755128
1599,2.137.32.153,3755109
1600,2.137.32.153,3755124
1601,2.137.32.153,3755138
1602,207.241.237.,3755100
1603,207.241.237.,3755100
1604,207.241.237.,3755100
1605,198.46.149.1,3755100
1606,198.46.149.1,3755100
1607,78.128.48.21,3755103
1608,78.128.48.21,3755101
1609,66.249.73.13,3755104
1610,207.241.237.,3755100
1611,207.241.237.,3755100
1612,94.79.44.40,3755154
1613,94.79.44.40,3755103
1614,94.79.44.40,3755134
1615,94.79.44.40,3755151
1616,94.79.44.40,3755118
1617,94.79.44.40,3755145
1618,46.105.14.53,3755111
1619,178.84.1.162,3755146
1620,46.5.254.123,3755135
1621,209.17.114.7,3755101
1622,94.242.255.1,3755100
1623,66.249.73.13,3755101
1624,94.7.215.43,3755105
1625,77.0.42.68 -,3755133
1626,77.0.42.68 -,3755100
1627,77.0.42.68 -,3755152
1628,77.0.42.68 -,3755148
1629,77.0.42.68 -,3755132
1630,77.0.42.68 -,3888308
1631,207.241.237.,3888300
1632,120.202.255.,3888300
1633,207.241.237.,3888300
1634,207.241.237.,3888300
1635,207.241.237.,3888300
1636,50.16.19.13,3888310
1637,100.43.83.13,3888304
1638,46.105.14.53,3888314
1639,66.249.73.13,3888302
1640,207.241.237.,3888300
1641,79.235.40.17,3888304
1642,79.235.40.17,3888302
1643,108.174.55.2,3888300
1644,70.193.72.87,3888331
1645,91.68.55.56,3888350
1646,91.68.55.56,3888351
1647,91.68.55.56,3888357
1648,91.68.55.56,3888358
1649,91.68.55.56,3888310
1650,91.68.55.56,3888347
1651,107.170.40.1,3888300
1652,99.33.244.41,3888336
1653,66.249.73.13,3888305
1654,31.45.226.43,3888348
1655,207.241.237.,3888300
1656,46.105.14.53,3888329
1657,66.249.73.13,3888302
1658,85.224.97.18,3888305
1659,66.249.73.13,3888303
1660,180.76.5.172,3888321
1661,74.125.176.1,3888300
1662,207.241.237.,3888300
1663,66.249.73.13,3888301
1664,173.236.32.1,3888300
1665,173.236.32.1,3888300
1666,207.241.237.,3888300
1667,207.241.237.,3888300
1668,207.241.237.,3888300
1669,207.241.237.,3888300
1670,66.249.73.13,3888305
1671,208.91.156.1,3888305
1672,94.7.215.43,3888305
1673,61.174.9.96,3888332
1674,46.105.14.53,3888319
1675,66.249.73.13,3888302
1676,207.241.237.,3888300
1677,207.241.237.,3888300
1678,199.30.20.7,3888300
1679,199.30.20.7,3888303
1680,86.96.42.185,3888313
1681,66.249.73.13,3888305
1682,207.241.237.,3888300
1683,199.15.233.1,3888300
1684,46.105.14.53,3888324
1685,77.230.140.4,3888316
1686,77.230.140.4,3888349
1687,185.5.156.10,3888303
1688,98.227.31.23,3888300
1689,98.227.31.23,3888303
1690,98.227.31.23,3888304
1691,98.227.31.23,3888305
1692,98.227.31.23,3888304
1693,98.227.31.23,3888305
1694,46.105.125.3,3888301
1695,50.16.19.13,3888314
1696,201.216.154.,3888300
1697,84.112.29.18,3888304
1698,84.112.29.18,3888303
1699,84.112.29.18,3888302
1700,84.112.29.18,3888302
1701,84.112.29.18,3888304
1702,84.112.29.18,3888302
1703,71.59.29.242,3888305
1704,71.59.29.242,3888327
1705,50.90.110.61,3888341
1706,213.112.253.,3888300
1707,213.112.253.,3888300
1708,213.112.253.,3888300
1709,213.112.253.,3888300
1710,213.112.253.,3888300
1711,213.112.253.,3888300
1712,117.172.98.2,3888300
